Thời gian,Tên file,Điểm số,Thuật toán,Trạng thái,Ghi chú
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/rich/_extension.py,25,Cơ bản,WA,
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/rich/_fileno.py,39,"List, Tuple",WA,PEP8: Có 3 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/rich/_inspect.py,56,"List, Tuple, Tìm kiếm tuyến tính",AC,PEP8: Có 18 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/rich/_log_render.py,44,"List, Tuple",WA,PEP8: Có 2 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/rich/_loop.py,37,Tuple,WA,
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/rich/_null_file.py,37,List,WA,
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/rich/_palettes.py,24,"List, Tuple",WA,
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/rich/_pick.py,55,Tìm kiếm tuyến tính,AC,
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/rich/_ratio.py,57,"List, Sắp xếp cơ bản (Bubble/Selection/Insertion), Tuple",AC,PEP8: Có 11 dòng code quá dài (>79 ký tự); Hiệu năng: Độ phức tạp O(n^3) khá chậm
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/rich/_spinners.py,23,"Dictionary, List",WA,PEP8: Có 10 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/rich/_stack.py,35,Cơ bản,WA,
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/rich/_timer.py,37,Tuple,WA,
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/rich/_win32_console.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: sys
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/rich/_windows.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: sys
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/rich/_windows_renderer.py,44,"Sắp xếp cơ bản (Bubble/Selection/Insertion), Tuple",WA,PEP8: Có 5 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/rich/_wrap.py,62,"List, Sắp xếp cơ bản (Bubble/Selection/Insertion), Tuple",AC,PEP8: Có 4 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/rich/__init__.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/rich/__main__.py,41,"Dictionary, List, Tuple",WA,"PEP8: Có 11 dòng code quá dài (>79 ký tự); Code rối: Có 1 hàm quá dài (>30 dòng, nên tách nhỏ)"
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/tomli/_parser.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: sys
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/tomli/_re.py,37,Tuple,WA,
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/tomli/_types.py,24,"List, Tuple",WA,
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/tomli/__init__.py,22,Tuple,FLAG,PEP8: Có 1 dòng code quá dài (>79 ký tự); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/tomli_w/__init__.py (83%)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/tomli_w/_writer.py,51,"Dictionary, List, Tuple, Đệ quy",AC,PEP8: Có 7 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/tomli_w/__init__.py,22,Tuple,FLAG,PEP8: Có 1 dòng code quá dài (>79 ký tự); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/tomli/__init__.py (83%)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/truststore/_api.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: socket; Cấm import thư viện hệ thống: sys
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/truststore/_macos.py,56,"Dictionary, List, Tuple, Tìm kiếm tuyến tính",AC,PEP8: Có 26 dòng code quá dài (>79 ký tự); Code rối: Sử dụng 101 biến toàn cục (Nên đóng gói vào hàm/class)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/truststore/_openssl.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/truststore/_ssl_constants.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: sys
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/truststore/_windows.py,54,"Tuple, Tìm kiếm tuyến tính",AC,PEP8: Có 7 dòng code quá dài (>79 ký tự); Code rối: Sử dụng 48 biến toàn cục (Nên đóng gói vào hàm/class)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/truststore/__init__.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: sys
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/connection.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: socket; Cấm import thư viện hệ thống: socket; Cấm import thư viện hệ thống: socket
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/connectionpool.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: socket; Cấm import thư viện hệ thống: sys; Cấm import thư viện hệ thống: socket; Cấm import thư viện hệ thống: socket
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/contrib/appengine.py,30,Dictionary,WA,PEP8: Có 7 dòng code quá dài (>79 ký tự); Code rối: Sử dụng 7 biến toàn cục (Nên đóng gói vào hàm/class)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/contrib/ntlmpool.py,53,"Dictionary, Tuple, Tìm kiếm tuyến tính",AC,"PEP8: Có 4 dòng code quá dài (>79 ký tự); Code rối: Có 1 hàm quá dài (>30 dòng, nên tách nhỏ)"
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/contrib/pyopenssl.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: socket; Cấm import thư viện hệ thống: socket; Cấm import thư viện hệ thống: sys; Cấm import thư viện hệ thống: socket
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/contrib/securetransport.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os.path; Cấm import thư viện hệ thống: shutil; Cấm import thư viện hệ thống: socket; Cấm import thư viện hệ thống: socket; Cấm sử dụng hàm: open(); Cấm sử dụng hàm: open()
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/contrib/socks.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: socket; Cấm import thư viện hệ thống: socket
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/contrib/_appengine_environ.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/contrib/_securetransport/bindings.py,29,"List, Tuple",WA,PEP8: Có 16 dòng code quá dài (>79 ký tự); Code rối: Sử dụng 219 biến toàn cục (Nên đóng gói vào hàm/class)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/contrib/_securetransport/low_level.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm sử dụng hàm: open()
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/contrib/_securetransport/__init__.py,20,Cơ bản,FLAG,Cảnh báo: Code quá ngắn hoặc không đủ logic; Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/operations/build/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/operations/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/resolution/legacy/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/resolution/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/utils/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/contrib/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/packages/backports/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/packages/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/app/__init__.py (100%)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/contrib/__init__.py,20,Cơ bản,FLAG,Cảnh báo: Code quá ngắn hoặc không đủ logic; Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/operations/build/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/operations/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/resolution/legacy/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/resolution/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/utils/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/contrib/_securetransport/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/packages/backports/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/packages/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/app/__init__.py (100%)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/exceptions.py,31,Tuple,WA,PEP8: Có 9 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/fields.py,56,"Dictionary, List, Tuple, Tìm kiếm tuyến tính",AC,PEP8: Có 6 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/filepost.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/packages/backports/makefile.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: socket
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/packages/backports/weakref_finalize.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: sys
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/packages/backports/__init__.py,20,Cơ bản,FLAG,Cảnh báo: Code quá ngắn hoặc không đủ logic; Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/operations/build/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/operations/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/resolution/legacy/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/resolution/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/utils/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/contrib/_securetransport/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/contrib/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/packages/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/app/__init__.py (100%)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/packages/six.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: sys; Cấm sử dụng hàm: exec()
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/packages/__init__.py,20,Cơ bản,FLAG,Cảnh báo: Code quá ngắn hoặc không đủ logic; Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/operations/build/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/operations/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/resolution/legacy/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/resolution/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/utils/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/contrib/_securetransport/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/contrib/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/packages/backports/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/app/__init__.py (100%)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/poolmanager.py,61,"Dictionary, List, Queue, Tuple, Tìm kiếm tuyến tính",AC,PEP8: Có 21 dòng code quá dài (>79 ký tự); Code rối: Sử dụng 10 biến toàn cục (Nên đóng gói vào hàm/class)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/request.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: sys
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/response.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: sys; Cấm import thư viện hệ thống: socket; Cấm import thư viện hệ thống: socket
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/util/connection.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: socket
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/util/proxy.py,30,Cơ bản,WA,PEP8: Có 1 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/util/queue.py,40,Queue,WA,
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/util/request.py,37,"Dictionary, List, Tuple",WA,PEP8: Có 4 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/util/response.py,34,"List, Tuple",WA,PEP8: Có 3 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/util/retry.py,40,"List, Queue, Tuple",WA,PEP8: Có 26 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/util/ssltransport.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: socket
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/util/ssl_.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: sys; Cấm sử dụng hàm: open()
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/util/ssl_match_hostname.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: sys
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/util/timeout.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: socket
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/util/url.py,68,"Dictionary, List, Queue, Set, Tuple, Tìm kiếm tuyến tính",AC,PEP8: Có 11 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/util/wait.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: sys
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/util/__init__.py,32,Tuple,WA,
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/_collections.py,79,"Duyệt đồ thị (BFS/DFS), List, Queue, Sắp xếp cơ bản (Bubble/Selection/Insertion), Tuple",AC,PEP8: Có 7 dòng code quá dài (>79 ký tự); Code rối: Sử dụng 8 biến toàn cục (Nên đóng gói vào hàm/class)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/_version.py,20,Cơ bản,FLAG,Cảnh báo: Code quá ngắn hoặc không đủ logic; Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/idna/package_data.py (100%)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/__init__.py,32,Tuple,WA,PEP8: Có 4 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/__init__.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os.path; Cấm import thư viện hệ thống: sys
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/__init__.py,35,Cơ bản,WA,
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/__main__.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: sys
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/__pip-runner__.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: sys; Cấm import thư viện hệ thống: os.path
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/app/grader.py,40,"Dictionary, List",WA,PEP8: Có 1 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/app/main.py,51,"Dictionary, List, Tìm kiếm tuyến tính",AC,PEP8: Có 26 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/app/__init__.py,20,Cơ bản,FLAG,Cảnh báo: Code quá ngắn hoặc không đủ logic; Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/operations/build/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/operations/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/resolution/legacy/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/resolution/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/utils/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/contrib/_securetransport/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/contrib/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/packages/backports/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/packages/__init__.py (100%)
2026-01-17 16:30:35,test python.zip/test python/array.py,32,List,WA,
2026-01-17 16:30:35,test python.zip/test python/atk.py,30,Cơ bản,WA,Cảnh báo: Code quá ngắn hoặc không đủ logic
2026-01-17 16:30:35,test python.zip/test python/binarysearch.py,50.0,"Cây nhị phân/BST, Đệ quy",AC,"--- Chạy 2 test cases ---; Sai test 'Found Item': Mong đợi '5', Nhận được 'Root: 50'; Sai test 'Not Found': Mong đợi '-1', Nhận được 'Root: 50'; Kết quả chạy: 0/2 test cases"
2026-01-17 16:30:35,test python.zip/test python/ed.py,30,Cơ bản,WA,PEP8: Có 1 dòng code quá dài (>79 ký tự)
2026-01-17 16:30:35,test python.zip/test python/eeeee.py,30,Cơ bản,WA,PEP8: Có 1 dòng code quá dài (>79 ký tự)
2026-01-17 16:30:35,test python.zip/test python/frf.py,32,List,WA,
2026-01-17 16:30:35,test python.zip/test python/lachonguniversity.py,40,Queue,FLAG,Giống test python.zip/test python/te2.py (100%)
2026-01-17 16:30:35,test python.zip/test python/linkedlist.py,65,"Linked List, Tìm kiếm tuyến tính",AC,
2026-01-17 16:30:35,test python.zip/test python/queue.py,40,Queue,WA,
2026-01-17 16:30:35,test python.zip/test python/stack.py,37,"List, Stack",WA,
2026-01-17 16:30:35,test python.zip/test python/te2.py,40,Queue,FLAG,Giống test python.zip/test python/lachonguniversity.py (100%)
2026-01-17 16:30:35,test python.zip/test python/test.py,0.0,,WA,Lỗi cú pháp: '[' was never closed tại dòng 2
2026-01-17 16:30:35,test python.zip/test python/testdemo.py,52,"List, Sắp xếp cơ bản (Bubble/Selection/Insertion), Tuple",AC,
2026-01-17 16:47:16,test python.zip/test python/array.py,32,List,WA,
2026-01-17 16:47:16,test python.zip/test python/atk.py,30,Cơ bản,WA,Cảnh báo: Code quá ngắn hoặc không đủ logic
2026-01-17 16:47:16,test python.zip/test python/binarysearch.py,60,"Cây nhị phân/BST, Đệ quy",AC,
2026-01-17 16:47:16,test python.zip/test python/ed.py,30,Cơ bản,WA,PEP8: Có 1 dòng code quá dài (>79 ký tự)
2026-01-17 16:47:16,test python.zip/test python/eeeee.py,30,Cơ bản,WA,PEP8: Có 1 dòng code quá dài (>79 ký tự)
2026-01-17 16:47:16,test python.zip/test python/frf.py,32,List,WA,
2026-01-17 16:47:16,test python.zip/test python/lachonguniversity.py,40,Queue,FLAG,Giống test python.zip/test python/te2.py (100%)
2026-01-17 16:47:16,test python.zip/test python/linkedlist.py,65,"Linked List, Tìm kiếm tuyến tính",AC,
2026-01-17 16:47:16,test python.zip/test python/queue.py,40,Queue,WA,
2026-01-17 16:47:16,test python.zip/test python/stack.py,37,"List, Stack",WA,
2026-01-17 16:47:16,test python.zip/test python/te2.py,40,Queue,FLAG,Giống test python.zip/test python/lachonguniversity.py (100%)
2026-01-17 16:47:16,test python.zip/test python/test.py,0.0,,WA,Lỗi cú pháp: '[' was never closed tại dòng 2
2026-01-17 16:47:16,test python.zip/test python/testdemo.py,52,"List, Sắp xếp cơ bản (Bubble/Selection/Insertion), Tuple",AC,
2026-01-17 18:30:59,binarysearch.py,60,"Cây nhị phân/BST, Đệ quy",AC,
2026-01-17 18:42:42,ere.py,50,Tìm kiếm tuyến tính,AC,
2026-01-17 18:48:22,ere.py,50,Tìm kiếm tuyến tính,AC,📊 CHI TIẾT: PEP8(10/10) + DSA(20/60) + Độ phức tạp(10/10) + Test(10/20)
2026-01-17 18:58:29,lachonguniversity.py,40,Queue,WA,CHI TIẾT: PEP8(10/10) + DSA(10/60) + Độ phức tạp(10/10) + Test(10/20)
2026-01-17 19:06:41,linkedlist.py,65,"Linked List, Tìm kiếm tuyến tính",AC,"Phát hiện thuật toán: Tìm kiếm tuyến tính (+20đ), Linked List (+15đ)"
2026-01-17 19:38:31,kb1.py,39,Tuple,WA,Phát hiện thuật toán: Tuple (+2đ)
